state,stateabbr,countyfips,county,total_population,model1_drive_time_min,model1_avg_distance,model1_desert_pop_pct,model1_pharm_desert
Nebraska,NE,31121,Merrick,7826.0,31.340659511031603,12.056285737972978,100.0,1.0
Nebraska,NE,31123,Morrill,4711.0,27.157,11.837373458668964,100.0,1.0
Nebraska,NE,31125,Nance,3525.0,35.14633333333333,15.319802505749076,100.0,1.0
Nebraska,NE,31127,Nemaha,6978.0,14.909954141587848,6.4995669694515446,49.9140154772141,0.0
Nebraska,NE,31129,Nuckolls,4204.0,39.55505312400887,17.103136257990663,100.0,1.0
Nebraska,NE,31131,Otoe,15965.0,15.229379288025893,6.050100040351063,38.59066708424679,0.0
Nebraska,NE,31133,Pawnee,2640.0,26.43933333333333,11.52457734696821,100.0,1.0
Nebraska,NE,31135,Perkins,2889.0,31.12766666666667,13.5679964755332,100.0,1.0
Nebraska,NE,31137,Phelps,9050.0,5.711987808471454,2.4884755530826967,0.0,0.0
Nebraska,NE,31139,Pierce,7132.0,21.203808094971023,7.916783390208894,100.0,1.0
Nebraska,NE,31141,Platte,33250.0,7.700338887218044,3.224328233235058,21.711278195488724,0.0
Nebraska,NE,31143,Polk,5208.0,32.79611066308244,12.784013877836047,100.0,1.0
Nebraska,NE,31145,Red Willow,10725.0,6.913287801087802,3.690602896912088,24.32634032634033,0.0
Nebraska,NE,31147,Richardson,7913.0,28.59911710687055,13.524218748593226,100.0,1.0
Nebraska,NE,31149,Rock,1430.0,37.00299999999999,16.129070791938954,100.0,1.0
Nebraska,NE,31151,Saline,14221.0,15.47406319293064,8.004231909151212,47.05013712115885,0.0
Nebraska,NE,31153,Sarpy,183956.0,4.540391644378728,1.4013169427395686,1.9412250755615472,0.0
Nebraska,NE,31155,Saunders,24891.0,26.958868345988503,8.432046922733628,80.06106624884495,1.0
Nebraska,NE,31157,Scotts Bluff,39775.0,11.772079622878694,4.860494492841382,26.86109365179132,0.0
Nebraska,NE,31159,Seward,17217.0,9.276005730769976,2.9264663980720043,29.57541964337573,0.0
Nebraska,NE,31161,Sheridan,5215.0,58.127295302013415,25.325871048259383,100.0,1.0
Nebraska,NE,31163,Sherman,3015.0,33.062999999999995,14.411622698176828,100.0,1.0
Nebraska,NE,31165,Sioux,1298.0,73.96933333333332,32.242122700170654,100.0,1.0
Nebraska,NE,31167,Stanton,5946.0,26.55047544567776,10.970758553329713,100.0,1.0
Nebraska,NE,31169,Thayer,5000.0,22.547441733333333,9.759939996022176,100.0,1.0
Nebraska,NE,31171,Thomas,586.0,129.436,56.4190807929949,100.0,1.0
Nebraska,NE,31173,Thurston,7218.0,23.15057365844648,8.583235022782418,100.0,1.0
Nebraska,NE,31175,Valley,4100.0,16.74331089430894,7.486007330311889,45.09756097560976,0.0
Nebraska,NE,31177,Washington,20546.0,19.02252868360427,6.36556961124533,57.65599143385573,1.0
Nebraska,NE,31179,Wayne,9388.0,15.365706149694647,7.208137675604021,39.41201533873029,0.0
Nebraska,NE,31181,Webster,5264.0,32.75293091438704,12.964999153269872,100.0,1.0
Nebraska,NE,31183,Wheeler,689.0,61.448,26.784173606440387,100.0,1.0
Nebraska,NE,31185,York,13671.0,8.142524297174067,4.230807631267134,18.05281252285861,0.0
Nevada,NV,32001,Churchill,38623.0,9.244469556136671,3.745071373037746,9.802449317764026,0.0
Nevada,NV,32003,Clark,2268116.0,4.279370139651881,1.5597612587061955,2.146980136818399,0.0
Nevada,NV,32005,Douglas,58349.0,10.42187129742298,4.089998507456887,26.199249344461773,0.0
Nevada,NV,32007,Elko,52537.0,35.11069638540457,15.421665949597996,42.147438947789176,0.0
Nevada,NV,32009,Esmeralda,1030.0,97.04333333333334,42.29960860641531,100.0,1.0
Nevada,NV,32011,Eureka,1839.0,121.68733333333334,53.04159498504594,100.0,1.0
Nevada,NV,32013,Humboldt,16834.0,20.459682329412693,8.700171807362524,29.089937032196744,0.0
